CICLO,ENTE,RAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_INVERSIÓN
2013,Poder Legislativo,H. Cámara de Diputados,R001,Ejercicio,3829424053.0,1681165869.0,1166674737.0,172594998.59,6849859657.59,78921312.0,,,78921312.0,6928780969.59,98.86096396543084,1.1390360345691524
2013,Poder Legislativo,H. Cámara de Diputados,R001,Porcentaje Ejer/Aprob,97.835602893225,66.00790980926104, ,n.s.,105.75425654288297,238.1255186656889, , ,238.1255186656889,106.4281351771051,,
2013,Poder Legislativo,H. Cámara de Diputados,R001,Porcentaje Ejer/Modif,99.7876033195821,87.60042652942725,111.89267747414577,289.5629737677454,99.86698620113967,55.12665171943346, , ,55.12665171943346,98.95223981134193,,
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Aprobado,1887756822.0,1700727100.0,,12301000.0,3600784922.0,156192300.0,,,156192300.0,3756977222.0,95.84260721397581,4.1573927860241895
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Modificado,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,216431596.93,,,216431596.93,3812653928.4799995,94.32333484785268,5.676665152147322
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Devengado,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,216431596.93,,,216431596.93,3812653928.4799995,94.32333484785268,5.676665152147322
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Ejercicio,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,216431596.93,,,216431596.93,3812653928.4799995,94.32333484785268,5.676665152147322
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Porcentaje Ejer/Aprob,96.86779474501616,102.05960287632271, ,258.82939322006337,99.87328900368017,138.56739220179227, , ,138.56739220179227,101.48195485865523,,
2013,Poder Legislativo,H. Cámara de Senadores,TOTAL,Porcentaje Ejer/Modif,100.0,100.0, ,100.0,100.0,100.0, , ,100.0,100.0,,
2013,Poder Legislativo,H. Cámara de Senadores,K026,Otros proyectos,,,,,,,,,,,,
2013,Poder Legislativo,H. Cámara de Senadores,K026,Aprobado,,,,,,50000000.0,,,50000000.0,50000000.0,0.0,100.0
2013,Poder Legislativo,H. Cámara de Senadores,K026,Modificado,,,,,,157193906.3,,,157193906.3,157193906.3,0.0,100.0
2013,Poder Legislativo,H. Cámara de Senadores,K026,Devengado,,,,,,157193906.3,,,157193906.3,157193906.3,0.0,100.0
2013,Poder Legislativo,H. Cámara de Senadores,K026,Ejercicio,,,,,,157193906.3,,,157193906.3,157193906.3,0.0,100.0
2013,Poder Legislativo,H. Cámara de Senadores,K026,Porcentaje Ejer/Aprob, , , , , ,314.3878126, , ,314.3878126,314.3878126,,
2013,Poder Legislativo,H. Cámara de Senadores,K026,Porcentaje Ejer/Modif, , , , , ,100.0, , ,100.0,100.0,,
2013,Poder Legislativo,H. Cámara de Senadores,R001,Actividades derivadas del trabajo legislativo,,,,,,,,,,,,
2013,Poder Legislativo,H. Cámara de Senadores,R001,Aprobado,1887756822.0,1700727100.0,,12301000.0,3600784922.0,106192300.0,,,106192300.0,3706977222.0,97.13533982971963,2.8646601702803776
2013,Poder Legislativo,H. Cámara de Senadores,R001,Modificado,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,59237690.63000001,,,59237690.63000001,3655460022.18,98.37947371136416,1.620526288635829
2013,Poder Legislativo,H. Cámara de Senadores,R001,Devengado,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,59237690.63,,,59237690.63,3655460022.18,98.37947371136416,1.620526288635829
2013,Poder Legislativo,H. Cámara de Senadores,R001,Ejercicio,1828628403.62,1735755324.27,,31838603.659999996,3596222331.5499997,59237690.63,,,59237690.63,3655460022.18,98.37947371136416,1.620526288635829
2013,Poder Legislativo,H. Cámara de Senadores,R001,Porcentaje Ejer/Aprob,96.86779474501616,102.05960287632271, ,258.82939322006337,99.87328900368017,55.783414268266164, , ,55.783414268266164,98.61026392300826,,
2013,Poder Legislativo,H. Cámara de Senadores,R001,Porcentaje Ejer/Modif,100.0,100.0, ,100.0,100.0,99.99999999999999, , ,99.99999999999999,100.0,,
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Aprobado,1343537026.0,235206265.0,,11599727.0,1590343018.0,71100758.0,,,71100758.0,1661443776.0,95.72054384102132,4.279456158978683
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Modificado,1391795400.9099998,252662550.55999994,,12474562.18,1656932513.6499999,227846324.78999996,,,227846324.78999996,1884778838.4399998,87.91124347625929,12.088756523740715
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Devengado,1359669789.0,231282671.0,,11535105.0,1602487565.0,227226131.0,,,227226131.0,1829713696.0,87.58132862552502,12.418671374474972
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Ejercicio,1359669789.0,231282671.0,,11535105.0,1602487565.0,227226131.0,,,227226131.0,1829713696.0,87.58132862552502,12.418671374474972
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Porcentaje Ejer/Aprob,101.20076802408869,98.33184970646934, ,99.44290068205916,100.7636432431585,319.5832750475037, , ,319.5832750475037,110.12793345346404,,
2013,Poder Legislativo,Auditoría Superior de la Federación,TOTAL,Porcentaje Ejer/Modif,97.69178631507224,91.53816839392553, ,92.46901681642827,96.71411187833687,99.72780171434779, , ,99.72780171434779,97.07842950499294,,
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,"Entregar a la Cámara de Diputados del H. Congreso de la Unión, el informe sobre la revisión de la Cuenta de la Hacienda Pública Federal",,,,,,,,,,,,
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Aprobado,1343537026.0,235206265.0,,11599727.0,1590343018.0,71100758.0,,,71100758.0,1661443776.0,95.72054384102132,4.279456158978683
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Modificado,1391795400.9099998,252662550.55999994,,12474562.18,1656932513.6499999,227846324.78999996,,,227846324.78999996,1884778838.4399998,87.91124347625929,12.088756523740715
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Devengado,1359669789.0,231282671.0,,11535105.0,1602487565.0,227226131.0,,,227226131.0,1829713696.0,87.58132862552502,12.418671374474972
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Ejercicio,1359669789.0,231282671.0,,11535105.0,1602487565.0,227226131.0,,,227226131.0,1829713696.0,87.58132862552502,12.418671374474972
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Porcentaje Ejer/Aprob,101.20076802408869,98.33184970646934, ,99.44290068205916,100.7636432431585,319.5832750475037, , ,319.5832750475037,110.12793345346404,,
2013,Poder Legislativo,Auditoría Superior de la Federación,R002,Porcentaje Ejer/Modif,97.69178631507224,91.53816839392553, ,92.46901681642827,96.71411187833687,99.72780171434779, , ,99.72780171434779,97.07842950499294,,
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Aprobado,2986052092.0,870311948.0,6466708.0,58743051.0,3921573799.0,742466718.0,,,742466718.0,4664040517.0,84.08104056356764,15.918959436432356
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Modificado,2760877630.0500007,671711441.0699993,2188207.8600000013,52705441.04,3487482720.02,244657888.02,,,244657888.02,3732140608.04,93.44456938484731,6.555430615152693
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Devengado,2758002746.990003,658145994.5399996,2188207.86,52401329.569999985,3470738278.960003,229060439.81999996,,,229060439.81999996,3699798718.780003,93.80884050104402,6.191159498955985
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Ejercicio,2758002746.990003,658145994.5399996,2188207.86,52401329.569999985,3470738278.960003,229060439.81999996,,,229060439.81999996,3699798718.780003,93.80884050104402,6.191159498955985
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Porcentaje Ejer/Aprob,92.36284773393709,75.62184984963571,33.83804959184797,89.20430362052524,88.50370939965582,30.851273769823035, , ,30.851273769823035,79.32604155762746,,
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,TOTAL,Porcentaje Ejer/Modif,99.89587068152869,97.98046516694866,99.99999999999993,99.42299795998441,99.51987027881528,93.62479242904075, , ,93.62479242904075,99.13342254066409,,
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Otras Actividades,,,,,,,,,,,,
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Aprobado,2986052092.0,870311948.0,6466708.0,58743051.0,3921573799.0,742466718.0,,,742466718.0,4664040517.0,84.08104056356764,15.918959436432356
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Modificado,2760877630.0500007,671711441.0699993,2188207.8600000013,52705441.04,3487482720.02,244657888.02,,,244657888.02,3732140608.04,93.44456938484731,6.555430615152693
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Devengado,2758002746.990003,658145994.5399996,2188207.86,52401329.569999985,3470738278.960003,229060439.81999996,,,229060439.81999996,3699798718.780003,93.80884050104402,6.191159498955985
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Ejercicio,2758002746.990003,658145994.5399996,2188207.86,52401329.569999985,3470738278.960003,229060439.81999996,,,229060439.81999996,3699798718.780003,93.80884050104402,6.191159498955985
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Porcentaje Ejer/Aprob,92.36284773393709,75.62184984963571,33.83804959184797,89.20430362052524,88.50370939965582,30.851273769823035, , ,30.851273769823035,79.32604155762746,,
2013,Poder Judicial,Suprema Corte de Justicia de la Nación,R001,Porcentaje Ejer/Modif,99.89587068152869,97.98046516694866,99.99999999999993,99.42299795998441,99.51987027881528,93.62479242904075, , ,93.62479242904075,99.13342254066409,,
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Aprobado,33053744023.0,3988623984.0,39758100.0,93956774.0,37176082881.0,2486960565.0,,,2486960565.0,39663043446.0,93.7297787841573,6.270221215842701
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Modificado,32028885956.75999,3627726415.0300026,20438857.920000017,108175174.09,35785226403.79999,1977817042.2000003,,,1977817042.2000003,37763043445.999985,94.76255920678582,5.237440793214189
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Devengado,31662579922.219997,3509278718.170001,12359133.16,103642218.51000002,35287859992.060005,1967226577.5100002,,,1967226577.5100002,37255086569.57001,94.71957587902416,5.280424120975826
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Ejercicio,31662579922.219997,3509278718.170001,12359133.16,103642218.51000002,35287859992.060005,1967226577.5100002,,,1967226577.5100002,37255086569.57001,94.71957587902416,5.280424120975826
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Porcentaje Ejer/Aprob,95.79120568062734,87.98218965355349,31.0858244231993,110.30840470320962,94.92086647486728,79.10163937440642, , ,79.10163937440642,93.92896594103185,,
2013,Poder Judicial,Consejo de la Judicatura Federal,TOTAL,Porcentaje Ejer/Modif,98.85632602072229,96.73493303218066,60.46880509847974,95.80961563673691,98.61013479102324,99.46453769666076, , ,99.46453769666076,98.65488363734151,,
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Otras Actividades,,,,,,,,,,,,
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Aprobado,33053744023.0,3988623984.0,39758100.0,93956774.0,37176082881.0,2486960565.0,,,2486960565.0,39663043446.0,93.7297787841573,6.270221215842701
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Modificado,32028885956.75999,3627726415.0300026,20438857.920000017,108175174.09,35785226403.79999,1977817042.2000003,,,1977817042.2000003,37763043445.999985,94.76255920678582,5.237440793214189
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Devengado,31662579922.219997,3509278718.170001,12359133.16,103642218.51000002,35287859992.060005,1967226577.5100002,,,1967226577.5100002,37255086569.57001,94.71957587902416,5.280424120975826
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Ejercicio,31662579922.219997,3509278718.170001,12359133.16,103642218.51000002,35287859992.060005,1967226577.5100002,,,1967226577.5100002,37255086569.57001,94.71957587902416,5.280424120975826
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Porcentaje Ejer/Aprob,95.79120568062734,87.98218965355349,31.0858244231993,110.30840470320962,94.92086647486728,79.10163937440642, , ,79.10163937440642,93.92896594103185,,
2013,Poder Judicial,Consejo de la Judicatura Federal,R001,Porcentaje Ejer/Modif,98.85632602072229,96.73493303218066,60.46880509847974,95.80961563673691,98.61013479102324,99.46453769666076, , ,99.46453769666076,98.65488363734151,,
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Aprobado,1700661245.0,362971834.0,,20367144.0,2084000223.0,68407777.0,,,68407777.0,2152408000.0,96.82180251141976,3.1781974885802318
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Modificado,1700661244.9999993,344932329.00000024,,19597797.559999995,2065191371.5599995,96162728.44000004,,,96162728.44000004,2161354099.9999995,95.55081101981392,4.449188980186081
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Devengado,1699431185.0,334563818.0,,17461456.0,2051456459.0,94328239.0,,,94328239.0,2145784698.0,95.60402126607019,4.395978733929811
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Ejercicio,1699431185.0,334563818.0,,17461456.0,2051456459.0,94328239.0,,,94328239.0,2145784698.0,95.60402126607019,4.395978733929811
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Porcentaje Ejer/Aprob,99.9276716627949,92.17349299890856, ,85.7334538411473,98.43839920740737,137.89110410648192, , ,137.89110410648192,99.69228408368673,,
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,TOTAL,Porcentaje Ejer/Modif,99.92767166279495,96.99404488119168, ,89.09907323279853,99.3349326968365,98.09230720700208, , ,98.09230720700208,99.2796459404778,,
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Otras Actividades,,,,,,,,,,,,
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Aprobado,1700661245.0,362971834.0,,20367144.0,2084000223.0,68407777.0,,,68407777.0,2152408000.0,96.82180251141976,3.1781974885802318
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Modificado,1700661244.9999993,344932329.00000024,,19597797.559999995,2065191371.5599995,96162728.44000004,,,96162728.44000004,2161354099.9999995,95.55081101981392,4.449188980186081
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Devengado,1699431185.0,334563818.0,,17461456.0,2051456459.0,94328239.0,,,94328239.0,2145784698.0,95.60402126607019,4.395978733929811
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Ejercicio,1699431185.0,334563818.0,,17461456.0,2051456459.0,94328239.0,,,94328239.0,2145784698.0,95.60402126607019,4.395978733929811
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Porcentaje Ejer/Aprob,99.9276716627949,92.17349299890856, ,85.7334538411473,98.43839920740737,137.89110410648192, , ,137.89110410648192,99.69228408368673,,
2013,Poder Judicial,Tribunal Electoral del Poder Judicial de la Federación,R001,Porcentaje Ejer/Modif,99.92767166279495,96.99404488119168, ,89.09907323279853,99.3349326968365,98.09230720700208, , ,98.09230720700208,99.2796459404778,,
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Aprobado,4944952176.0,2138801962.0,,3714462973.0,10798217111.0,221631069.0,,,221631069.0,11019848180.0,97.9888010671305,2.011198932869509
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Modificado,4733562154.270001,2023523561.2499998,,4261202081.5500007,11018287797.070002,126406579.19999999,,,126406579.19999999,11144694376.270002,98.86576899345798,1.1342310065420276
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Devengado,4734742258.5,1808715848.4099994,,4260835674.1800003,10804293781.09,124860054.36,,,124860054.36,10929153835.45,98.8575505822326,1.1424494177673816
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Ejercicio,4734742258.5,1808715848.4099994,,4260835674.1800003,10804293781.09,124860054.36,,,124860054.36,10929153835.45,98.8575505822326,1.1424494177673816
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Porcentaje Ejer/Aprob,95.74899998992427,84.56677525761496, ,114.70933228171933,100.0562747537629,56.33689126861541, , ,56.33689126861541,99.1769909796525,,
2013,Órganos Autónomos,Instituto Federal Electoral,TOTAL,Porcentaje Ejer/Modif,100.02493057430193,89.38447187107096, ,99.99140131439466,98.05782876685335,98.77654719415112, , ,98.77654719415112,98.06598069410549,,
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Gestión Administrativa,,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Aprobado,868580913.0,670725004.0,,4423373.0,1543729290.0,196903666.0,,,196903666.0,1740632956.0,88.68781236611264,11.312187633887358
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Modificado,811443947.1700016,684548235.7699997,,519234194.19000006,2015226377.1300015,36575134.31999999,,,36575134.31999999,2051801511.4500015,98.21741361842781,1.7825863815721856
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Devengado,810986166.6500013,629662141.68,,522338014.75000006,1962986323.0800014,36544479.129999995,,,36544479.129999995,1999530802.2100015,98.17234727819101,1.8276527218089786
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Ejercicio,810986166.6500013,629662141.68,,522338014.75000006,1962986323.0800014,36544479.129999995,,,36544479.129999995,1999530802.2100015,98.17234727819101,1.8276527218089786
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Porcentaje Ejer/Aprob,93.36909832026222,93.87783934174011, ,n.s.,127.15871466557465,18.559572745588188, , ,18.559572745588188,114.87377596279416,,
2013,Órganos Autónomos,Instituto Federal Electoral,M001,Porcentaje Ejer/Modif,99.94358445563654,91.98214366468093, ,100.59776890557872,97.40773271713532,99.91618570766742, , ,99.91618570766742,97.4524480585327,,
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Organización del servicio profesional electoral,,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Aprobado,53522671.0,29684256.0,,760000.0,83966927.0,877485.0,,,877485.0,84844412.0,98.9657716055596,1.0342283944404023
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Modificado,49818699.68,29387560.919999998,,912326.52,80118587.11999999,1586699.53,,,1586699.53,81705286.64999999,98.05802097384844,1.9419790261515473
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Devengado,49818699.68000001,28684634.359999992,,902126.52,79405460.55999999,1586699.53,,,1586699.53,80992160.08999999,98.04092207414047,1.9590779258595277
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Ejercicio,49818699.68000001,28684634.359999992,,902126.52,79405460.55999999,1586699.53,,,1586699.53,80992160.08999999,98.04092207414047,1.9590779258595277
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Porcentaje Ejer/Aprob,93.07962168031563,96.6324854495258, ,118.70085789473686,94.56754390928226,180.8235502601184, , ,180.8235502601184,95.45962801887293,,
2013,Órganos Autónomos,Instituto Federal Electoral,M002,Porcentaje Ejer/Modif,100.00000000000003,97.60808131742019, ,98.88197922822631,99.10991121332195,100.0, , ,100.0,99.12719655087336,,
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Apoyo a la función pública y al mejoramiento de la gestión,,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Aprobado,99441101.0,21906865.0,,0.0,121347966.0,67600.0,,,67600.0,121415566.0,99.94432344860955,0.05567655139045351
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Modificado,97077943.25999999,18802941.42,,50400.0,115931284.67999999,1229600.0,,,1229600.0,117160884.67999999,98.95050297430035,1.0494970256996528
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Devengado,97077943.25999999,18433300.279999997,,38100.0,115549343.53999999,1229600.0,,,1229600.0,116778943.53999999,98.94707045403366,1.052929545966331
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Ejercicio,97077943.25999999,18433300.279999997,,38100.0,115549343.53999999,1229600.0,,,1229600.0,116778943.53999999,98.94707045403366,1.052929545966331
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Porcentaje Ejer/Aprob,97.62356036263114,84.14394428413192, , ,95.2214918377783,n.s., , ,n.s.,96.18119602555738,,
2013,Órganos Autónomos,Instituto Federal Electoral,O001,Porcentaje Ejer/Modif,100.0,98.0341313002931, ,75.59523809523809,99.6705452362973,100.0, , ,100.0,99.67400285424338,,
2013,Órganos Autónomos,Instituto Federal Electoral,P001,"Planeación, innovación, seguimiento y evaluación",,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Aprobado,29761779.0,22029715.0,,0.0,51791494.0,0.0,,,0.0,51791494.0,100.0,0.0
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Modificado,24476476.329999994,29104407.269999996,,7500.0,53588383.599999994,1345263.41,,,1345263.41,54933647.00999999,97.55111214488434,2.448887855115666
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Devengado,27732451.330000002,25521698.329999987,,6000.0,53260149.65999999,1296586.67,,,1296586.67,54556736.32999999,97.62341599365975,2.376584006340249
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Ejercicio,27732451.330000002,25521698.329999987,,6000.0,53260149.65999999,1296586.67,,,1296586.67,54556736.32999999,97.62341599365975,2.376584006340249
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Porcentaje Ejer/Aprob,93.18143021625153,115.85124151628827, , ,102.83570823425173, , , , ,105.33918239547211,,
2013,Órganos Autónomos,Instituto Federal Electoral,P001,Porcentaje Ejer/Modif,113.30246623779448,87.69014978809425, ,80.0,99.38749050083308,96.38162016166038, , ,96.38162016166038,99.31388010715658,,
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Organización electoral federal,,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Aprobado,370163828.0,49097988.0,,0.0,419261816.0,151281.0,,,151281.0,419413097.0,99.96393031093162,0.036069689068388824
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Modificado,364642955.55,49247911.21999993,,454271.74,414345138.50999993,355329.03,,,355329.03,414700467.5399999,99.91431670378677,0.08568329621324258
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Devengado,364032153.76999986,44795603.70999995,,228810.67,409056568.1499998,350633.35,,,350633.35,409407201.4999998,99.91435584212603,0.08564415787395477
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Ejercicio,364032153.76999986,44795603.70999995,,228810.67,409056568.1499998,350633.35,,,350633.35,409407201.4999998,99.91435584212603,0.08564415787395477
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Porcentaje Ejer/Aprob,98.34352420031702,91.2371474570403, , ,97.56590095721948,231.7761979362907, , ,231.7761979362907,97.6143101940376,,
2013,Órganos Autónomos,Instituto Federal Electoral,R002,Porcentaje Ejer/Modif,99.83249319074905,90.95939827760274, ,50.36867800757317,98.72363161324445,98.67849806698878, , ,98.67849806698878,98.72359294133433,,
2013,Órganos Autónomos,Instituto Federal Electoral,R003,Capacitación y educación para el ejercicio democrático de la ciudadanía,,,,,,,,,,,,
2013,Órganos Autónomos,Instituto Federal Electoral,R003,Aprobado,365210898.0,90794369.0,,17750597.0,473755864.0,245967.0,,,245967.0,474001831.0,99.94810842829845,0.05189157170154476
2013,Órganos Autónomos,Instituto Federal Electoral,R003,Modificado,351093204.00999963,84190719.81000014,,13196134.5,448480058.31999975,278055.48,,,278055.48,448758113.7999998,99.93803889635655,0.06196110364344795
2013,Órganos Autónomos,Instituto Federal Electoral,R003,Devengado,350477658.63999957,77732612.09000005,,12223290.680000002,440433561.4099996,278055.48,,,278055.48,440711616.8899996,99.93690761274637,0.06309238725363617
